DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_RGN_COLLISION_FR,TX_RGN_COLLISION_NL,TX_PROV_COLLISION_FR,TX_PROV_COLLISION_NL,TX_MUNTY_COLLISION_FR,TX_MUNTY_COLLISION_NL,MS_X_COORD,MS_Y_COORD,CD_CROSSWAY,TX_CROSSWAY_FR,TX_CROSSWAY_NL,CD_WEATHER,TX_WEATHER_FR,TX_WEATHER_NL,CD_ROAD_CONDITION,TX_ROAD_CONDITION_FR,TX_ROAD_CONDITION_NL,CD_BUILD_UP_AREA,TX_BUILD_UP_AREA_FR,TX_BUILD_UP_AREA_NL,CD_LIGHT_CONDITION,TX_LIGHT_CONDITION_FR,TX_LIGHT_CONDITION_NL,CD_ROAD_TYPE,CD_ROAD_TYPE_FR,CD_ROAD_TYPE_NL,CD_CLASS_ACCIDENTS,TX_CLASS_ACCIDENTS_FR,TX_CLASS_ACCIDENTS_NL,CD_ROAD_USR_TYPE1,TX_ROAD_USR_TYPE1_FR,TX_ROAD_USR_TYPE1_NL,CD_ROAD_USR_TYPE2,TX_ROAD_USR_TYPE2_FR,TX_ROAD_USR_TYPE2_NL,CD_COLLISION_TYPE,TX_COLLISON_TYPE_FR,TX_COLLISION_TYPE_NL,CD_OBSTACLES,TX_OBSTACLES_FR,TX_OBSTACLES_NL,LAT,LON
2024,02,10,11002,Région flamande,Vlaams Gewest,Province d’Anvers,Provincie Antwerpen,Anvers,Antwerpen,152230.390706,218171.876261,1,Carrefour,Op Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),51.273419,4.400719
2024,02,14,11002,Région flamande,Vlaams Gewest,Province d’Anvers,Provincie Antwerpen,Anvers,Antwerpen,149898.097284,218154.559426,1,Carrefour,Op Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,04,Camion,Vrachtwagen,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,51.273268,4.367298
2024,02,12,11002,Région flamande,Vlaams Gewest,Province d’Anvers,Provincie Antwerpen,Anvers,Antwerpen,151161.419717,218153.010267,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,05,Camionnette,Lichte vrachtauto,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,51.273253,4.385401
2024,02,07,31005,Région flamande,Vlaams Gewest,Province de Flandre occidentale,Provincie West-Vlaanderen,Bruges,Brugge, 71270.636050,223213.369949,1,Carrefour,Op Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,1,Avec tué(s),Met doden,07,Motocyclette,Motorfiets,11,usager/obstacle,een weggebruiker tegen een hindernis,7,51.313363,3.239601
2024,02,05,11002,Région flamande,Vlaams Gewest,Province d’Anvers,Provincie Antwerpen,Anvers,Antwerpen,152327.744560,216857.892481,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,02,Autres,Andere weggebruiker,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,51.261608,4.402105
2024,02,13,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,106465.433381,199280.160786,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,Geen vermelding van de type aanrijding,-1,Type de collision non mentionné,Geen vermelding van de type aanrijding,51.101981,3.747211
2024,02,02,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,140707.145693,207343.954487,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,51.176024,4.235874
2024,02,11,46024,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Stekene,Stekene,123869.950890,211502.675555,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,6,Usager contre obstacle situé sur la chaussée,Weggebruiker tegen hindernis op de rijbaan,51.21289,3.994814
2024,02,13,46024,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Stekene,Stekene,128453.663801,214277.305407,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,0,Pas d’obstacle,Geen hindernis,51.238018,4.060245
2024,02,19,46024,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Stekene,Stekene,125477.399718,212147.892255,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,51.218759,4.017774
2024,02,21,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,135175.715073,212298.155734,1,Carrefour,Op Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,4,51.22044,4.156575
2024,02,15,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,140883.429530,206694.137412,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,51.170186,4.238411
2024,02,17,11002,Région flamande,Vlaams Gewest,Province d’Anvers,Provincie Antwerpen,Anvers,Antwerpen,153568.561110,215805.328975,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,Geen vermelding van de type aanrijding,51.252141,4.41987
2024,02,17,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,143286.364752,213378.700562,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,07,Motocyclette,Motorfiets,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,67,Autre obstacle,Andere hindernis,51.230303,4.272644
2024,02,21,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,136701.401955,214130.081976,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,51.236943,4.178346
2024,02,11,46024,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Stekene,Stekene,129194.143158,211538.396542,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),51.213427,4.071005
2024,02,14,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,141876.136749,211290.274273,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,05,Camionnette,Lichte vrachtauto,06,Cyclomoteur,Bromfiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,51.211513,4.252502
2024,02,13,11002,Région flamande,Vlaams Gewest,Province d’Anvers,Provincie Antwerpen,Anvers,Antwerpen,153036.941872,214671.327548,2,Hors carrefour,Buiten Kruispunt,9,Inconnues, indéterminées,Onbekend,9,Inconnu, indéterminé,Onbekend,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,51.241952,4.412246
2024,02,07,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,144030.744894,212934.486075,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,03,Bicyclette,Fiets,2,Entre 2 conducteurs: Collision frontale,Tussen 2 bestuurders: Frontale botsing,0,Pas d’obstacle,51.226318,4.283308
2024,02,10,46025,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Tamise,Temse,,,2,Hors carrefour,Buiten Kruispunt,9,Inconnues, indéterminées,Onbekend,9,Inconnu, indéterminé,Onbekend,9,inconnu,onbekend,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,Geen vermelding van de type aanrijding,-1,,
2024,02,16,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,141396.835437,210885.415481,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,0,Pas d’obstacle,Geen hindernis,51.207867,4.245652
2024,02,17,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,143201.729645,212006.993057,1,Carrefour,Op Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,2,Aube, crépuscule,Dageraad - schemering,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,51.217972,4.271458
2024,02,14,46020,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Sint-Gillis-Waas,Sint-Gillis-Waas,130648.402118,216242.497295,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,04,Camion,Vrachtwagen,2,Entre 2 conducteurs: Collision frontale,Tussen 2 bestuurders: Frontale botsing,0,Pas d’obstacle,Geen hindernis,51.255759,4.091566
2024,01,06,44021,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Gand,Gent,105135.529419,198774.489030,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,3,Verglas, neige,Ijzel, sneeuw,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,03,Bicyclette,Fiets,11,usager/obstacle,een weggebruiker tegen een hindernis,6,Usager contre obstacle situé sur la chaussée,51.097335,3.728287
2024,02,13,46003,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Beveren,Beveren,142000.556197,211042.779938,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,3,Avec blessé(s) grave(s),met zwaargewonden,03,Bicyclette,Fiets,04,Camion,Vrachtwagen,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,51.20929,4.254288
2024,02,05,46020,Région flamande,Vlaams Gewest,Province de Flandre orientale,Provincie Oost-Vlaanderen,Sint-Gillis-Waas,Sint-Gillis-Waas,134961.097706,213011.924257,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,51.22685,4.153474
2024,02,21,23077,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,141708.686695,161619.588301,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,50.765016,4.251224
2024,02,13,23027,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Hal,Halle,141677.941463,160110.847356,2,Hors carrefour,Buiten Kruispunt,2,Pluie,Regenval,2,Humide, mouillé, flaques,Nat, plassen,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,09,Voiture,personenauto,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,50.751453,4.250822
2024,02,16,23027,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Hal,Halle,141231.495852,158173.806726,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,11,usager/obstacle,een weggebruiker tegen een hindernis,7,Usager contre obstacle situé hors chaussée,Weggebruiker tegen hindernis buiten rijbaan,50.734033,4.244541
2024,02,15,23027,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Hal,Halle,139231.919713,158920.120283,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,04,Camion,Vrachtwagen,09,Voiture,personenauto,A,Entre 2 conducteurs: Flanc contre flanc,Tussen 2 bestuurders: Flank tegen flank,0,Pas d’obstacle,Geen hindernis,50.740709,4.216195
2024,02,16,23077,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,144376.946658,166410.119127,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,9,Inconnu, indéterminé,Onbekend,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,1,Collision en chaîne (3 conducteurs ou plus),Kettingbotsing (3 bestuurders of meer),0,Pas d’obstacle,50.808113,4.288974
2024,02,15,23027,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Hal,Halle,141634.990373,157908.585814,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,2,Humide, mouillé, flaques,Nat, plassen,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,05,Camionnette,Lichte vrachtauto,2,Entre 2 conducteurs: Collision frontale,Tussen 2 bestuurders: Frontale botsing,50.731654,4.250263
2024,02,15,23077,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,141582.567719,162400.606285,1,Carrefour,Op Kruispunt,1,Normales,Normaal,4,Propre,Proper,1,En agglomération,binnen bebouwde kom,1,Jour,Dag,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,05,Camionnette,Lichte vrachtauto,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,0,Pas d’obstacle,Geen hindernis,50.772036,4.249419
2024,02,19,23027,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Hal,Halle,140794.763867,158391.089799,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,9,Inconnu, indéterminé,Onbekend,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,2,Route communale,Gemeenteweg,4,Avec blessé(s) leger(s),met lichtgewonden,99,inconnu,onbekend,99,inconnu,onbekend,0,Type de collision non mentionné,Geen vermelding van de type aanrijding,50.735979,4.238349
2024,02,20,23027,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Hal,Halle,140465.621606,158636.634572,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,3,Avec blessé(s) grave(s),met zwaargewonden,09,Voiture,personenauto,08,Piéton,Voetganger,5,Avec un piéton,Met een voetganger,0,50.738181,4.233681
2024,02,08,23077,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,141716.631783,161438.520973,1,Carrefour,Op Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,3,Avec blessé(s) grave(s),met zwaargewonden,09,Voiture,personenauto,03,Bicyclette,Fiets,4,Entre 2 conducteurs: Par le côté (avant/derrière-flanc),Tss. 2 best.: langs opzij (voor-/achterkant-flank),0,Pas d’obstacle,Geen hindernis,50.763389,4.251341
2024,02,19,23027,Région flamande,Vlaams Gewest,Province du Brabant flamand,Provincie Vlaams-Brabant,Hal,Halle,140202.168748,157755.352378,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,1,En agglomération,binnen bebouwde kom,3,Nuit, éclairage public présent et allumé,Nacht, openbare verlichting aanwezig en ontstoken,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,07,Motocyclette,Motorfiets,3,Entre 2 conducteurs: Par l'arrière,Tussen 2 bestuurders: Langs achteren,0,50.730255,4.229972
2024,02,08,71011,Région flamande,Vlaams Gewest,Province de Limbourg,Provincie Limburg,Diepenbeek,Diepenbeek,,,2,Hors carrefour,Buiten Kruispunt,1,Normales,Normaal,1,Sec,Droog,2,Hors agglomération,buiten bebouwde kom,1,Jour,Dag,3,Route régionale,Gewestweg,4,Avec blessé(s) leger(s),met lichtgewonden,09,Voiture,personenauto,09,Voiture,personenauto,1,Collision en chaîne (3 conducteurs ou plus),Kettingbotsing (3 bestuurders of meer),0,Pas d’obstacle,Geen hindernis,,
